movieId,title,genres,year,title_clean,avg_rating,num_ratings,tags,popularity_score,content_features
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,2007.0,I Think I Love My Wife,2.5,1,,3.1618824420036953,Comedy Drama Romance I Think I Love My Wife 
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,2007.0,Premonition,3.5,3,,3.329505953602956,Drama Fantasy Mystery Thriller Premonition 
51927,Dead Silence (2007),Horror|Mystery|Thriller,2007.0,Dead Silence,3.25,2,,3.2550066151143957,Horror Mystery Thriller Dead Silence 
51931,Reign Over Me (2007),Drama,2007.0,Reign Over Me,4.1,5,,3.6079216280024635,Drama Reign Over Me 
51933,Pride (2007),Drama,2007.0,Pride,2.5,1,,3.1618824420036953,Drama Pride 
51935,Shooter (2007),Action|Drama|Thriller,2007.0,Shooter,3.86,25,,3.7279706105009236,Action Drama Thriller Shooter 
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,2007.0,"Hills Have Eyes II, The",2.5,2,,3.0883399484477287,"Horror Thriller Hills Have Eyes II, The "
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,2007.0,TMNT (Teenage Mutant Ninja Turtles),3.08,6,,3.1750045796945816,Action Adventure Animation Children Comedy Fantasy TMNT (Teenage Mutant Ninja Turtles) 
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,2006.0,Black Book (Zwartboek),2.5,1,,3.1618824420036953,Drama Thriller War Black Book (Zwartboek) 
52241,"Lookout, The (2007)",Crime|Drama|Thriller,2007.0,"Lookout, The",3.25,6,,3.25346611815612,"Crime Drama Thriller Lookout, The "
52245,Blades of Glory (2007),Comedy|Romance,2007.0,Blades of Glory,3.09,17,,3.1385441473345654,Comedy Romance Blades of Glory 
52279,Are We Done Yet? (2007),Comedy,2007.0,Are We Done Yet?,1.5,1,,3.0368824420036953,Comedy Are We Done Yet? 
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,2007.0,Grindhouse,3.43,27,,3.394266456942046,Action Crime Horror Sci-Fi Thriller Grindhouse 
52283,"Reaping, The (2007)",Horror|Thriller,2007.0,"Reaping, The",2.5,3,,3.029505953602956,"Horror Thriller Reaping, The "
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2007.0,Meet the Robinsons,3.55,11,Something for everyone in this one... saw it without and plan on seeing it with kids!,3.4358366408905314,Action Adventure Animation Children Comedy Sci-Fi Meet the Robinsons Something for everyone in this one... saw it without and plan on seeing it with kids!
52299,American Hardcore (2006),Documentary,2006.0,American Hardcore,3.5,1,,3.2868824420036953,Documentary American Hardcore 
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,1978.0,Inglorious Bastards (Quel maledetto treno blindato),3.57,7,,3.4132185382878255,Action Adventure Drama War Inglorious Bastards (Quel maledetto treno blindato) 
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,2007.0,Sunshine,3.64,14,,3.5121456921918837,Adventure Drama Sci-Fi Thriller Sunshine 
52375,"Hoax, The (2007)",Crime|Drama,2007.0,"Hoax, The",3.5,2,,3.310562170669951,"Crime Drama Hoax, The "
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,1966.0,How the Grinch Stole Christmas!,3.59,11,,3.4602810853349757,Animation Comedy Fantasy Musical How the Grinch Stole Christmas! 
52458,Disturbia (2007),Drama|Thriller,2007.0,Disturbia,3.15,10,,3.1938270315311508,Drama Thriller Disturbia 
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,2007.0,Aqua Teen Hunger Force Colon Movie Film for Theaters,3.0,1,,3.2243824420036953,Action Adventure Animation Comedy Fantasy Mystery Sci-Fi Aqua Teen Hunger Force Colon Movie Film for Theaters 
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,2007.0,"Vie en Rose, La (Môme, La)",3.25,2,,3.2550066151143957,"Drama Musical Vie en Rose, La (Môme, La) "
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,2007.0,Fracture,3.67,12,Anthony Hopkins courtroom drama twist ending,3.517634712422608,Crime Drama Mystery Thriller Fracture Anthony Hopkins courtroom drama twist ending
52644,Vacancy (2007),Horror|Thriller,2007.0,Vacancy,3.75,2,,3.3661177262255064,Horror Thriller Vacancy 
52668,In the Land of Women (2007),Comedy|Drama|Romance,2007.0,In the Land of Women,4.0,2,,3.4216732817810622,Comedy Drama Romance In the Land of Women 
52694,Mr. Bean's Holiday (2007),Comedy,2007.0,Mr. Bean's Holiday,2.88,4,,3.119550866911778,Comedy Mr. Bean's Holiday 
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,2007.0,"Invisible, The",2.33,3,HORRIBLE ACTING interesting,2.978505953602956,"Crime Drama Fantasy Mystery Thriller Invisible, The HORRIBLE ACTING interesting"
52715,Kickin It Old Skool (2007),Comedy,2007.0,Kickin It Old Skool,2.0,1,,3.0993824420036953,Comedy Kickin It Old Skool 
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,2007.0,Spider-Man 3,3.0,44,,3.0351972458045013,Action Adventure Sci-Fi Thriller IMAX Spider-Man 3 
52724,Lucky You (2007),Comedy|Drama,2007.0,Lucky You,3.0,1,,3.2243824420036953,Comedy Drama Lucky You 
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,2002.0,It's a Very Merry Muppet Christmas Movie,1.5,2,,2.866117726225507,Children Comedy It's a Very Merry Muppet Christmas Movie 
52767,21 Up (1977),Documentary,1977.0,21 Up,4.0,3,,3.4795059536029562,Documentary 21 Up 
52784,Sharkwater (2006),Documentary,2006.0,Sharkwater,4.0,1,,3.3493824420036953,Documentary Sharkwater 
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,1988.0,Maniac Cop,3.5,1,,3.2868824420036953,Action Crime Horror Thriller Maniac Cop 
52867,"Ex, The (2007)",Comedy|Romance,2007.0,"Ex, The",4.0,1,,3.3493824420036953,"Comedy Romance Ex, The "
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,2006.0,Paprika (Papurika),3.78,9,dreamlike,3.5509412210018474,Animation Mystery Sci-Fi Paprika (Papurika) dreamlike
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,2006.0,Day Watch (Dnevnoy dozor),2.5,2,,3.0883399484477287,Action Fantasy Horror Thriller Day Watch (Dnevnoy dozor) 
52952,This Is England (2006),Drama,2006.0,This Is England,4.0,8,,3.6530039690686373,Drama This Is England 
52967,Away from Her (2006),Drama,2006.0,Away from Her,3.62,4,,3.3886417760026872,Drama Away from Her 
52973,Knocked Up (2007),Comedy|Drama|Romance,2007.0,Knocked Up,3.65,52,,3.603306093831009,Comedy Drama Romance Knocked Up 
52975,Hairspray (2007),Comedy|Drama|Musical,2007.0,Hairspray,3.5,15,,3.4225027061831614,Comedy Drama Musical Hairspray 
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,2007.0,28 Weeks Later,3.6,21,,3.514109269143913,Horror Sci-Fi Thriller 28 Weeks Later 
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,1984.0,Wheels on Meals (Kuai can che),3.75,2,,3.3661177262255064,Action Comedy Crime Romance Wheels on Meals (Kuai can che) 
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,2006.0,Jonestown: The Life and Death of Peoples Temple,3.88,4,,3.4831872305481415,Documentary Jonestown: The Life and Death of Peoples Temple 
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,2007.0,Shrek the Third,3.02,21,,3.0791092691439133,Adventure Animation Children Comedy Fantasy Shrek the Third 
53123,Once (2006),Drama|Musical|Romance,2006.0,Once,3.94,9,,3.6409412210018477,Drama Musical Romance Once 
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,2007.0,Pirates of the Caribbean: At World's End,3.44,56,,3.4196041196195166,Action Adventure Comedy Fantasy Pirates of the Caribbean: At World's End 
53127,Bug (2007),Drama|Horror|Thriller,2007.0,Bug,2.88,4,based on a play conspiracy theory creepy Insanity paranoia PTSD,3.119550866911778,Drama Horror Thriller Bug based on a play conspiracy theory creepy Insanity paranoia PTSD
53129,Mr. Brooks (2007),Crime|Drama|Thriller,2007.0,Mr. Brooks,4.0,7,,3.628218538287826,Crime Drama Thriller Mr. Brooks 
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,2006.0,"Librarian: Return to King Solomon's Mines, The",3.5,2,,3.310562170669951,"Action Adventure Fantasy Librarian: Return to King Solomon's Mines, The "
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,2004.0,"Librarian: Quest for the Spear, The",3.75,2,,3.3661177262255064,"Action Adventure Comedy Fantasy Romance Librarian: Quest for the Spear, The "
53143,Fay Grim (2006),Action|Thriller,2006.0,Fay Grim,2.0,1,,3.0993824420036953,Action Thriller Fay Grim 
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,2006.0,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana)",3.0,2,,3.19945105955884,"Comedy Drama Romance Sci-Fi I'm a Cyborg, But That's OK (Saibogujiman kwenchana) "
53280,"Breed, The (2006)",Horror|Thriller,2006.0,"Breed, The",5.0,1,,3.4743824420036953,"Horror Thriller Breed, The "
53318,Cashback (2006),Comedy|Drama|Romance,2006.0,Cashback,3.25,4,,3.254096321457233,Comedy Drama Romance Cashback 
53322,Ocean's Thirteen (2007),Crime|Thriller,2007.0,Ocean's Thirteen,3.48,33,,3.440876488400739,Crime Thriller Ocean's Thirteen 
53326,Them (Ils) (2006),Horror,2006.0,Them (Ils),2.0,1,,3.0993824420036953,Horror Them (Ils) 
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,1999.0,Sun Alley (Sonnenallee),5.0,1,,3.4743824420036953,Comedy Romance Sun Alley (Sonnenallee) 
53435,Hostel: Part II (2007),Crime|Horror|Thriller,2007.0,Hostel: Part II,2.0,4,,2.799550866911778,Crime Horror Thriller Hostel: Part II 
53447,Paranoid Park (2007),Crime|Drama,2007.0,Paranoid Park,4.0,1,,3.3493824420036953,Crime Drama Paranoid Park 
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,1980.0,"Legend of Sleepy Hollow, The",1.5,1,,3.0368824420036953,"Comedy Fantasy Horror Legend of Sleepy Hollow, The "
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi,1978.0,Starcrash (a.k.a. Star Crash),0.5,1,,2.9118824420036953,Action Adventure Fantasy Sci-Fi Starcrash (a.k.a. Star Crash) 
53460,Surf's Up (2007),Animation|Children|Comedy,2007.0,Surf's Up,3.5,7,,3.378218538287826,Animation Children Comedy Surf's Up 
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2007.0,Fantastic Four: Rise of the Silver Surfer,2.58,20,bad acting bad jokes bad plot Chris Evans Jessica Alba Marvel sexy female scientist,2.755372575408502,Action Adventure Sci-Fi Fantastic Four: Rise of the Silver Surfer bad acting bad jokes bad plot Chris Evans Jessica Alba Marvel sexy female scientist
53466,Nancy Drew (2007),Adventure|Crime|Thriller,2007.0,Nancy Drew,2.83,3,,3.1285059536029562,Adventure Crime Thriller Nancy Drew 
53468,Fido (2006),Comedy|Horror|Thriller,2006.0,Fido,3.29,7,zombies,3.273218538287826,Comedy Horror Thriller Fido zombies
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,2007.0,Death Proof,3.13,26,,3.1568199859402895,Action Adventure Crime Horror Thriller Death Proof 
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,2006.0,Rescue Dawn,3.33,3,,3.278505953602956,Action Adventure Drama War Rescue Dawn 
53574,"TV Set, The (2006)",Comedy|Drama,2006.0,"TV Set, The",4.0,2,,3.4216732817810622,"Comedy Drama TV Set, The "
53578,"Valet, The (La doublure) (2006)",Comedy,2006.0,"Valet, The (La doublure)",5.0,1,,3.4743824420036953,"Comedy Valet, The (La doublure) "
53808,Bring It On: All or Nothing (2006),Comedy,2006.0,Bring It On: All or Nothing,2.0,1,,3.0993824420036953,Comedy Bring It On: All or Nothing 
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,2004.0,"Power of Nightmares, The: The Rise of the Politics of Fear",4.5,1,,3.4118824420036953,"Documentary Power of Nightmares, The: The Rise of the Politics of Fear "
53894,Sicko (2007),Documentary|Drama,2007.0,Sicko,3.71,14,,3.5588123588585505,Documentary Drama Sicko 
53921,"Mighty Heart, A (2007)",Drama|Thriller,2007.0,"Mighty Heart, A",3.5,1,,3.2868824420036953,"Drama Thriller Mighty Heart, A "
53953,1408 (2007),Drama|Horror|Thriller,2007.0,1408,3.16,25,,3.1810956105009236,Drama Horror Thriller 1408 
53956,Death at a Funeral (2007),Comedy,2007.0,Death at a Funeral,3.25,4,,3.254096321457233,Comedy Death at a Funeral 
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,2007.0,Live Free or Die Hard,3.41,32,,3.3824374240007584,Action Adventure Crime Thriller Live Free or Die Hard 
53974,License to Wed (2007),Comedy|Romance,2007.0,License to Wed,2.33,3,,2.978505953602956,Comedy Romance License to Wed 
53993,Evan Almighty (2007),Comedy|Fantasy,2007.0,Evan Almighty,2.54,13,,2.7907529768014783,Comedy Fantasy Evan Almighty 
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,2007.0,Transformers,3.35,39,,3.33576216382673,Action Sci-Fi Thriller IMAX Transformers 
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,2007.0,Harry Potter and the Order of the Phoenix,3.86,58,,3.795000915938916,Adventure Drama Fantasy IMAX Harry Potter and the Order of the Phoenix 
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2007.0,I Now Pronounce You Chuck and Larry,3.45,11,,3.37472552977942,Comedy Romance I Now Pronounce You Chuck and Larry 
54116,First Snow (2006),Drama|Thriller,2006.0,First Snow,3.25,2,,3.2550066151143957,Drama Thriller First Snow 
54121,Broken Arrow (1950),Drama|Romance|Western,1950.0,Broken Arrow,3.0,1,,3.2243824420036953,Drama Romance Western Broken Arrow 
54185,Manufactured Landscapes (2006),Documentary,2006.0,Manufactured Landscapes,3.75,2,,3.3661177262255064,Documentary Manufactured Landscapes 
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,2007.0,Across the Universe,4.05,11,,3.741392196446087,Drama Fantasy Musical Romance Across the Universe 
54256,Hot Rod (2007),Comedy,2007.0,Hot Rod,3.14,7,,3.1982185382878257,Comedy Hot Rod 
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2007.0,Stardust,3.6,34,,3.5413429155129164,Adventure Comedy Fantasy Romance Stardust 
54272,"Simpsons Movie, The (2007)",Animation|Comedy,2007.0,"Simpsons Movie, The",3.62,46,,3.5719822553967844,"Animation Comedy Simpsons Movie, The "
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,2007.0,I Know Who Killed Me,0.5,1,,2.9118824420036953,Crime Drama Thriller I Know Who Killed Me 
54276,No Reservations (2007),Comedy|Drama|Romance,2007.0,No Reservations,3.25,2,,3.2550066151143957,Comedy Drama Romance No Reservations 
54281,Charlie Bartlett (2007),Comedy|Drama,2007.0,Charlie Bartlett,3.5,5,,3.3579216280024635,Comedy Drama Charlie Bartlett 
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2007.0,"Bourne Ultimatum, The",3.7,81,assassin assassin-in-training (scene) espionage Robert Ludlum,3.6647165856366994,"Action Crime Thriller Bourne Ultimatum, The assassin assassin-in-training (scene) espionage Robert Ludlum"
54354,China Blue (2005),Documentary,2005.0,China Blue,4.0,1,,3.3493824420036953,Documentary China Blue 
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,2006.0,Tell No One (Ne le dis à personne),3.83,3,,3.428505953602956,Crime Drama Mystery Thriller Tell No One (Ne le dis à personne) 
54503,Superbad (2007),Comedy,2007.0,Superbad,3.86,55,friendship high school Michael Cera nerds self discovery shenanigans virginity,3.7918557989682182,Comedy Superbad friendship high school Michael Cera nerds self discovery shenanigans virginity
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,2005.0,"Brice Man, The (Brice de Nice)",3.5,1,,3.2868824420036953,"Comedy Brice Man, The (Brice de Nice) "
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,2007.0,Rush Hour 3,2.7,5,,3.0245882946691305,Action Comedy Crime Thriller Rush Hour 3 
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,2007.0,"Last Legion, The",3.0,1,,3.2243824420036953,"Action Adventure Fantasy War Last Legion, The "
54732,Balls of Fury (2007),Comedy,2007.0,Balls of Fury,2.83,3,,3.1285059536029562,Comedy Balls of Fury 
54734,Sydney White (2007),Comedy,2007.0,Sydney White,2.5,2,,3.0883399484477287,Comedy Sydney White 
54736,"Kingdom, The (2007)",Action|Drama|Thriller,2007.0,"Kingdom, The",3.81,8,,3.551670635735304,"Action Drama Thriller Kingdom, The "
54745,Rocket Science (2007),Comedy|Drama,2007.0,Rocket Science,3.25,2,,3.2550066151143957,Comedy Drama Rocket Science 
54768,Daddy Day Camp (2007),Children|Comedy,2007.0,Daddy Day Camp,0.5,1,,2.9118824420036953,Children Comedy Daddy Day Camp 
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,2007.0,"Invasion, The",3.0,2,,3.19945105955884,"Action Drama Horror Sci-Fi Thriller Invasion, The "
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,2007.0,"Nanny Diaries, The",3.17,3,,3.230505953602956,"Comedy Drama Romance Nanny Diaries, The "
54785,Halloween (2007),Horror,2007.0,Halloween,3.25,4,,3.254096321457233,Horror Halloween 
54787,Death Sentence (2007),Drama|Thriller,2007.0,Death Sentence,3.5,1,,3.2868824420036953,Drama Thriller Death Sentence 
54796,2 Days in Paris (2007),Comedy|Drama|Romance,2007.0,2 Days in Paris,3.5,1,,3.2868824420036953,Comedy Drama Romance 2 Days in Paris 
54881,"King of Kong, The (2007)",Documentary,2007.0,"King of Kong, The",3.92,12,,3.6755294492647135,"Documentary King of Kong, The "
54908,Taxi 4 (2007),Action|Comedy,2007.0,Taxi 4,2.0,1,,3.0993824420036953,Action Comedy Taxi 4 
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,2006.0,Behind the Mask: The Rise of Leslie Vernon,4.0,1,,3.3493824420036953,Comedy Horror Thriller Behind the Mask: The Rise of Leslie Vernon 
54934,"Brothers Solomon, The (2007)",Comedy,2007.0,"Brothers Solomon, The",0.5,1,,2.9118824420036953,"Comedy Brothers Solomon, The "
54962,"Nines, The (2007)",Drama|Mystery,2007.0,"Nines, The",2.5,1,,3.1618824420036953,"Drama Mystery Nines, The "
54995,Planet Terror (2007),Action|Horror|Sci-Fi,2007.0,Planet Terror,3.8,22,,3.668795156414812,Action Horror Sci-Fi Planet Terror 
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,2007.0,3:10 to Yuma,4.06,25,Christian Bale,3.8842206105009236,Action Crime Drama Western 3:10 to Yuma Christian Bale
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,2007.0,Shoot 'Em Up,3.46,12,,3.38500313347524,Action Comedy Crime Shoot 'Em Up 
55020,"Ten, The (2007)",Comedy,2007.0,"Ten, The",4.5,1,,3.4118824420036953,"Comedy Ten, The "
55036,Gotti (1996),Crime|Drama,1996.0,Gotti,2.5,1,,3.1618824420036953,Crime Drama Gotti 
55052,Atonement (2007),Drama|Romance|War,2007.0,Atonement,3.54,13,,3.440752976801478,Drama Romance War Atonement 
55061,Electroma (2006),Drama|Sci-Fi,2006.0,Electroma,1.0,1,,2.9743824420036953,Drama Sci-Fi Electroma 
55067,Requiem (2006),Drama|Thriller,2006.0,Requiem,3.5,1,,3.2868824420036953,Drama Thriller Requiem 
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,2007.0,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)",4.0,3,,3.4795059536029562,"Drama 4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) "
55071,No End in Sight (2007),Documentary,2007.0,No End in Sight,4.0,1,,3.3493824420036953,Documentary No End in Sight 
55080,"Brave One, The (2007)",Crime|Drama|Thriller,2007.0,"Brave One, The",3.25,2,,3.2550066151143957,"Crime Drama Thriller Brave One, The "
55094,In the Valley of Elah (2007),Drama|Mystery,2007.0,In the Valley of Elah,3.5,3,,3.329505953602956,Drama Mystery In the Valley of Elah 
